0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
VT-ABC-WO-8209,VT-ABC,KL-7450,Inspection,MTC-ORYAI,10/18/2024 9:33,11/7/2024 22:25,5,32,Hydraulic leak,Seal,3,GH-B25Q9,FALSE,FALSE,
VT-ABC-WO-3044,VT-ABC,6E-7869,Inspection,MTC-28FIC,11/10/2024 15:34,11/22/2024 12:51,5,32,Hydraulic leak,Seal,3,MTC-OD115,FALSE,FALSE,
VT-ABC-WO-4869,VT-ABC,BA-8174,Inspection,OPS-N1YN4,10/21/2024 23:19,12/9/2024 22:33,5,32,Hydraulic leak,Seal,3,OPS-3YTHW,FALSE,FALSE,
VT-ABC-WO-6505,VT-ABC,IX-9702,Inspection,RET-BKV5B,12/11/2024 8:41,10/1/2024 20:21,5,32,Hydraulic leak,Seal,3,SEC-UITC7,FALSE,FALSE,
VT-ABC-WO-6577,VT-ABC,IX-7384,Inspection,CC-DFMN5,12/21/2024 0:14,11/15/2024 9:38,5,32,Hydraulic leak,Seal,3,OPS-7CSXG,FALSE,FALSE,
VT-ABC-WO-6958,VT-ABC,6E-1311,Inspection,CC-0BE9T,11/6/2024 10:38,10/26/2024 23:10,5,32,Hydraulic leak,Seal,3,OPS-I943S,FALSE,FALSE,
VT-ABC-WO-9286,VT-ABC,AF-5938,Inspection,RET-BUWEO,10/31/2024 10:58,12/11/2024 5:32,5,32,Hydraulic leak,Seal,3,CC-S4CNO,FALSE,FALSE,
VT-ABC-WO-2872,VT-ABC,KL-237,Inspection,OPS-GR6JO,12/27/2024 15:25,11/22/2024 22:50,5,32,Hydraulic leak,Seal,3,MTC-5W9FK,FALSE,FALSE,
VT-ABC-WO-7968,VT-ABC,UK-4661,Inspection,SEC-NXZ2C,10/16/2024 8:33,10/22/2024 17:51,5,32,Hydraulic leak,Seal,3,MTC-MY9JY,FALSE,FALSE,
VT-ABC-WO-7726,VT-ABC,6E-527,Inspection,SEC-6512R,10/5/2024 15:41,12/12/2024 8:39,5,32,Hydraulic leak,Seal,3,RET-QVZNL,FALSE,FALSE,
VT-ABC-WO-7095,VT-ABC,SQ-7362,Inspection,MTC-39UPD,10/25/2024 18:55,10/18/2024 10:11,5,32,Hydraulic leak,Seal,3,SEC-ZIXZV,FALSE,FALSE,
VT-ABC-WO-1422,VT-ABC,SG-4979,Inspection,GH-YDMHE,12/2/2024 18:17,12/7/2024 7:36,5,32,Hydraulic leak,Seal,3,GH-E7B5R,FALSE,FALSE,
VT-ABC-WO-8357,VT-ABC,QR-3278,Inspection,SEC-99H8T,12/6/2024 19:35,10/13/2024 18:17,5,32,Hydraulic leak,Seal,3,OPS-BI7JG,FALSE,FALSE,
VT-ABC-WO-3470,VT-ABC,KL-5181,Inspection,OPS-8GM5B,10/13/2024 23:41,11/18/2024 5:53,5,32,Hydraulic leak,Seal,3,SEC-ETWQ2,FALSE,FALSE,
VT-ABC-WO-9943,VT-ABC,SQ-7054,Inspection,SEC-47DBC,12/29/2024 18:32,12/28/2024 17:07,5,32,Hydraulic leak,Seal,3,CC-AQ0QE,FALSE,FALSE,
VT-ABC-WO-5062,VT-ABC,QR-5718,Inspection,SEC-WJTVT,11/5/2024 20:58,11/26/2024 21:28,5,32,Hydraulic leak,Seal,3,CC-D7EU1,FALSE,FALSE,
VT-ABC-WO-4401,VT-ABC,EK-457,Inspection,SEC-TPWE1,11/8/2024 8:47,11/8/2024 14:32,5,32,Hydraulic leak,Seal,3,GH-PW1XR,FALSE,FALSE,
VT-ABC-WO-2318,VT-ABC,UK-6943,Inspection,CC-L0TKJ,11/30/2024 10:42,12/24/2024 18:32,5,32,Hydraulic leak,Seal,3,SEC-03NQQ,FALSE,FALSE,
VT-ABC-WO-9788,VT-ABC,SQ-6017,Inspection,CC-RCONG,11/2/2024 14:43,11/27/2024 13:53,5,32,Hydraulic leak,Seal,3,MTC-B6NQJ,FALSE,FALSE,
VT-ABC-WO-2883,VT-ABC,EK-6895,Inspection,SEC-ZZP0V,12/16/2024 20:38,12/6/2024 11:48,5,32,Hydraulic leak,Seal,3,MTC-HU1EM,FALSE,FALSE,
VT-ABC-WO-2884,VT-ABC,SQ-6125,Inspection,SEC-SMTE1,10/11/2024 5:34,10/6/2024 19:54,5,32,Hydraulic leak,Seal,3,RET-I1TRD,FALSE,FALSE,
VT-ABC-WO-2852,VT-ABC,KL-397,Inspection,MTC-VKK0I,10/8/2024 23:52,12/20/2024 15:41,5,32,Hydraulic leak,Seal,3,CC-DMMS3,FALSE,FALSE,
VT-ABC-WO-4726,VT-ABC,LH-8057,Inspection,MTC-ZR5QG,12/9/2024 19:50,12/23/2024 16:58,5,32,Hydraulic leak,Seal,3,CC-8J3KI,FALSE,FALSE,
VT-ABC-WO-1469,VT-ABC,QR-4555,Inspection,RET-YP9PM,10/18/2024 4:46,12/14/2024 3:58,5,32,Hydraulic leak,Seal,3,CC-CGSTK,FALSE,FALSE,
VT-ABC-WO-4696,VT-ABC,UK-4323,Inspection,RET-SAJUN,12/6/2024 22:46,10/11/2024 10:08,5,32,Hydraulic leak,Seal,3,CC-R1BS0,FALSE,FALSE,
VT-ABC-WO-6909,VT-ABC,LH-6040,Inspection,GH-5X0WO,11/10/2024 10:45,11/2/2024 20:47,5,32,Hydraulic leak,Seal,3,CC-80TCY,FALSE,FALSE,
VT-ABC-WO-3612,VT-ABC,6E-3574,Inspection,MTC-142Q7,11/12/2024 12:25,12/16/2024 11:16,5,32,Hydraulic leak,Seal,3,OPS-6OTV0,FALSE,FALSE,
VT-ABC-WO-8647,VT-ABC,AI-6928,Inspection,GH-QJUJR,12/29/2024 5:45,11/21/2024 19:31,5,32,Hydraulic leak,Seal,3,MTC-2G6LW,FALSE,FALSE,
VT-ABC-WO-6494,VT-ABC,UK-4661,Inspection,SEC-RLQNC,11/22/2024 7:49,12/6/2024 22:46,5,32,Hydraulic leak,Seal,3,GH-GDA8D,FALSE,FALSE,
VT-ABC-WO-7059,VT-ABC,SG-9511,Inspection,MTC-KNCQ9,10/14/2024 9:17,11/9/2024 13:38,5,32,Hydraulic leak,Seal,3,CC-0GAX6,FALSE,FALSE,
VT-ABC-WO-5753,VT-ABC,AI-9965,Inspection,OPS-8OFVU,12/7/2024 6:29,12/24/2024 20:21,5,32,Hydraulic leak,Seal,3,CC-FJZ8L,FALSE,FALSE,
VT-ABC-WO-5746,VT-ABC,IX-6343,Inspection,OPS-8TFGG,10/3/2024 14:10,10/15/2024 11:53,5,32,Hydraulic leak,Seal,3,CC-5XI0N,FALSE,FALSE,
VT-ABC-WO-6189,VT-ABC,UK-3968,Inspection,GH-Z57KT,12/8/2024 4:46,11/1/2024 23:40,5,32,Hydraulic leak,Seal,3,SEC-9981X,FALSE,FALSE,
VT-ABC-WO-6271,VT-ABC,SG-1280,Inspection,GH-GK9XU,11/23/2024 21:47,11/7/2024 14:37,5,32,Hydraulic leak,Seal,3,OPS-XELQG,FALSE,FALSE,
VT-ABC-WO-3714,VT-ABC,SQ-6988,Inspection,MTC-2W3VR,11/30/2024 4:50,10/23/2024 10:22,5,32,Hydraulic leak,Seal,3,CC-IJG5T,FALSE,FALSE,
VT-ABC-WO-4789,VT-ABC,IX-6850,Inspection,SEC-QKLQQ,12/17/2024 22:14,12/22/2024 8:17,5,32,Hydraulic leak,Seal,3,RET-E8LEX,FALSE,FALSE,
VT-ABC-WO-5603,VT-ABC,AI-7440,Inspection,RET-N9ZFJ,12/6/2024 21:51,11/25/2024 14:56,5,32,Hydraulic leak,Seal,3,CC-PALJ0,FALSE,FALSE,
VT-ABC-WO-4790,VT-ABC,SG-8869,Inspection,GH-0L58A,10/27/2024 11:13,11/24/2024 8:14,5,32,Hydraulic leak,Seal,3,SEC-F55DI,FALSE,FALSE,
VT-ABC-WO-1069,VT-ABC,SG-8035,Inspection,CC-0TSHV,11/20/2024 15:45,11/19/2024 3:30,5,32,Hydraulic leak,Seal,3,OPS-WP0OI,FALSE,FALSE,
VT-ABC-WO-8218,VT-ABC,EK-7555,Inspection,RET-V9OUI,11/3/2024 6:42,11/1/2024 2:43,5,32,Hydraulic leak,Seal,3,RET-K9232,FALSE,FALSE,
VT-ABC-WO-1240,VT-ABC,BA-8552,Inspection,RET-SCKT4,10/31/2024 0:24,12/27/2024 1:59,5,32,Hydraulic leak,Seal,3,OPS-PQ8TP,FALSE,FALSE,
VT-ABC-WO-8519,VT-ABC,6E-7853,Inspection,GH-T2YSN,10/3/2024 18:02,11/1/2024 14:19,5,32,Hydraulic leak,Seal,3,GH-1GTON,FALSE,FALSE,
VT-ABC-WO-7924,VT-ABC,QR-4639,Inspection,MTC-7CTBH,11/23/2024 12:48,11/22/2024 0:41,5,32,Hydraulic leak,Seal,3,OPS-3PQ4X,FALSE,FALSE,
VT-ABC-WO-8885,VT-ABC,AF-1891,Inspection,OPS-OEB64,10/12/2024 1:19,10/28/2024 18:50,5,32,Hydraulic leak,Seal,3,SEC-KU9TQ,FALSE,FALSE,
VT-ABC-WO-5284,VT-ABC,IX-5707,Inspection,CC-HGCL4,10/6/2024 1:50,12/15/2024 11:55,5,32,Hydraulic leak,Seal,3,SEC-Z4MDH,FALSE,FALSE,
VT-ABC-WO-8100,VT-ABC,LH-2092,Inspection,CC-8YU3A,10/30/2024 14:23,10/7/2024 21:06,5,32,Hydraulic leak,Seal,3,OPS-UB176,FALSE,FALSE,
VT-ABC-WO-9600,VT-ABC,LH-7393,Inspection,CC-3S0GX,12/11/2024 13:26,11/24/2024 3:10,5,32,Hydraulic leak,Seal,3,OPS-2JVT4,FALSE,FALSE,
VT-ABC-WO-3026,VT-ABC,BA-9644,Inspection,OPS-IE1OY,11/28/2024 6:37,10/9/2024 8:09,5,32,Hydraulic leak,Seal,3,GH-91KCF,FALSE,FALSE,
VT-ABC-WO-8217,VT-ABC,SQ-3815,Inspection,GH-QL7NH,11/8/2024 2:44,10/1/2024 20:37,5,32,Hydraulic leak,Seal,3,SEC-02RTN,FALSE,FALSE,
VT-ABC-WO-7969,VT-ABC,AF-9827,Inspection,RET-DFZ3M,11/21/2024 23:44,10/11/2024 9:37,5,32,Hydraulic leak,Seal,3,OPS-0XGDF,FALSE,FALSE,
VT-ABC-WO-5967,VT-ABC,SQ-9437,Inspection,MTC-W1ZAS,11/20/2024 2:19,12/10/2024 3:31,5,32,Hydraulic leak,Seal,3,OPS-RHGUR,FALSE,FALSE,
VT-ABC-WO-7334,VT-ABC,6E-6509,Inspection,CC-DE2UY,10/21/2024 19:13,11/7/2024 11:44,5,32,Hydraulic leak,Seal,3,SEC-5RJQ1,FALSE,FALSE,
VT-ABC-WO-3400,VT-ABC,AF-9030,Inspection,MTC-LSS03,12/1/2024 21:36,12/20/2024 10:47,5,32,Hydraulic leak,Seal,3,OPS-V122M,FALSE,FALSE,
VT-ABC-WO-1014,VT-ABC,SQ-6487,Inspection,CC-2ZE7N,11/19/2024 20:04,10/22/2024 10:49,5,32,Hydraulic leak,Seal,3,GH-7F8GG,FALSE,FALSE,
VT-ABC-WO-9720,VT-ABC,EK-3938,Inspection,RET-WIE3R,11/6/2024 12:52,11/4/2024 12:29,5,32,Hydraulic leak,Seal,3,CC-E7N1M,FALSE,FALSE,
VT-ABC-WO-9754,VT-ABC,QR-591,Inspection,RET-X8KIJ,10/13/2024 22:56,10/29/2024 23:14,5,32,Hydraulic leak,Seal,3,OPS-LEQ0B,FALSE,FALSE,
VT-ABC-WO-9914,VT-ABC,AI-3214,Inspection,MTC-370PC,10/31/2024 2:02,12/1/2024 8:09,5,32,Hydraulic leak,Seal,3,MTC-HWKR9,FALSE,FALSE,
VT-ABC-WO-3281,VT-ABC,IX-8965,Inspection,MTC-MNWC0,12/29/2024 16:12,10/21/2024 10:36,5,32,Hydraulic leak,Seal,3,OPS-672YZ,FALSE,FALSE,
VT-ABC-WO-5408,VT-ABC,BA-8174,Inspection,SEC-M0SEV,11/20/2024 0:13,12/11/2024 22:59,5,32,Hydraulic leak,Seal,3,MTC-YEIU8,FALSE,FALSE,
VT-ABC-WO-4853,VT-ABC,KL-7299,Inspection,MTC-UIUA4,11/19/2024 16:46,11/11/2024 18:00,5,32,Hydraulic leak,Seal,3,CC-F1D58,FALSE,FALSE,
VT-ABC-WO-4545,VT-ABC,IX-5970,Inspection,OPS-I82K4,12/27/2024 1:35,11/17/2024 5:01,5,32,Hydraulic leak,Seal,3,SEC-ZP03Z,FALSE,FALSE,
VT-ABC-WO-4250,VT-ABC,QR-8616,Inspection,MTC-6YU5P,12/1/2024 10:45,11/24/2024 4:04,5,32,Hydraulic leak,Seal,3,SEC-OY6CH,FALSE,FALSE,
VT-ABC-WO-8676,VT-ABC,SG-9839,Inspection,GH-0ZHRZ,12/21/2024 19:50,12/4/2024 4:55,5,32,Hydraulic leak,Seal,3,OPS-95RCE,FALSE,FALSE,
VT-ABC-WO-5107,VT-ABC,AI-362,Inspection,MTC-M7ICS,12/3/2024 18:28,12/9/2024 18:09,5,32,Hydraulic leak,Seal,3,GH-WY71O,FALSE,FALSE,
VT-ABC-WO-6432,VT-ABC,BA-5698,Inspection,CC-F60KF,10/4/2024 22:17,12/11/2024 21:17,5,32,Hydraulic leak,Seal,3,OPS-69STW,FALSE,FALSE,
VT-ABC-WO-5740,VT-ABC,6E-1774,Inspection,GH-DY8XV,11/10/2024 14:02,11/8/2024 8:04,5,32,Hydraulic leak,Seal,3,OPS-53XBC,FALSE,FALSE,
VT-ABC-WO-7282,VT-ABC,SQ-1316,Inspection,SEC-05X52,10/8/2024 0:29,10/3/2024 10:26,5,32,Hydraulic leak,Seal,3,OPS-CTKN0,FALSE,FALSE,
VT-ABC-WO-2656,VT-ABC,QR-3715,Inspection,MTC-L1GRB,11/1/2024 14:55,11/23/2024 7:18,5,32,Hydraulic leak,Seal,3,GH-69RM2,FALSE,FALSE,
VT-ABC-WO-3456,VT-ABC,QR-1436,Inspection,GH-XPQI3,11/28/2024 5:38,12/10/2024 8:17,5,32,Hydraulic leak,Seal,3,GH-RW2UU,FALSE,FALSE,
VT-ABC-WO-8184,VT-ABC,LH-1113,Inspection,MTC-37BW6,12/18/2024 9:49,12/29/2024 6:34,5,32,Hydraulic leak,Seal,3,SEC-TVHDO,FALSE,FALSE,
VT-ABC-WO-2648,VT-ABC,QR-9087,Inspection,CC-LUVKD,12/22/2024 5:59,10/13/2024 0:31,5,32,Hydraulic leak,Seal,3,RET-6J7RB,FALSE,FALSE,
VT-ABC-WO-6413,VT-ABC,QR-7490,Inspection,GH-E7J3N,10/31/2024 14:54,11/30/2024 17:08,5,32,Hydraulic leak,Seal,3,CC-9ZJU8,FALSE,FALSE,
VT-ABC-WO-9954,VT-ABC,EK-1841,Inspection,CC-NTOCU,12/9/2024 6:08,10/2/2024 16:06,5,32,Hydraulic leak,Seal,3,CC-KF9X3,FALSE,FALSE,
VT-ABC-WO-4477,VT-ABC,AF-3234,Inspection,OPS-K26FF,11/16/2024 7:28,10/30/2024 6:09,5,32,Hydraulic leak,Seal,3,SEC-UO85K,FALSE,FALSE,
VT-ABC-WO-8813,VT-ABC,6E-7010,Inspection,SEC-8PYRV,12/16/2024 16:51,10/30/2024 9:45,5,32,Hydraulic leak,Seal,3,CC-49URL,FALSE,FALSE,
VT-ABC-WO-1813,VT-ABC,KL-4882,Inspection,CC-8XLQS,10/13/2024 11:10,12/18/2024 21:49,5,32,Hydraulic leak,Seal,3,MTC-BDCPM,FALSE,FALSE,
VT-ABC-WO-7845,VT-ABC,6E-2417,Inspection,CC-REBAN,11/24/2024 15:05,11/28/2024 6:20,5,32,Hydraulic leak,Seal,3,OPS-0XAZX,FALSE,FALSE,
VT-ABC-WO-7926,VT-ABC,KL-6711,Inspection,RET-VLP5Z,10/24/2024 10:47,12/3/2024 21:17,5,32,Hydraulic leak,Seal,3,GH-1RE4R,FALSE,FALSE,
VT-ABC-WO-8111,VT-ABC,IX-8965,Inspection,GH-H3FR8,10/2/2024 11:21,10/13/2024 6:09,5,32,Hydraulic leak,Seal,3,MTC-UL2NK,FALSE,FALSE,
VT-ABC-WO-8293,VT-ABC,SG-3014,Inspection,CC-GTOUP,10/7/2024 2:09,12/23/2024 13:09,5,32,Hydraulic leak,Seal,3,MTC-ZFAMH,FALSE,FALSE,
VT-ABC-WO-8514,VT-ABC,EK-6895,Inspection,CC-NY0FR,10/5/2024 2:00,11/24/2024 2:40,5,32,Hydraulic leak,Seal,3,MTC-AC6IV,FALSE,FALSE,
VT-ABC-WO-6489,VT-ABC,UK-2470,Inspection,GH-VDHMJ,10/30/2024 14:53,10/31/2024 7:18,5,32,Hydraulic leak,Seal,3,CC-5G0UF,FALSE,FALSE,
VT-ABC-WO-1275,VT-ABC,SQ-9477,Inspection,GH-95M5P,10/24/2024 23:57,11/20/2024 16:21,5,32,Hydraulic leak,Seal,3,OPS-HXC12,FALSE,FALSE,
VT-ABC-WO-3233,VT-ABC,6E-6601,Inspection,OPS-WCKC7,10/26/2024 23:57,10/27/2024 0:00,5,32,Hydraulic leak,Seal,3,OPS-1MXFC,FALSE,FALSE,
VT-ABC-WO-1421,VT-ABC,UK-3750,Inspection,MTC-AWW5C,11/17/2024 5:26,10/1/2024 20:07,5,32,Hydraulic leak,Seal,3,CC-VKVDQ,FALSE,FALSE,
VT-ABC-WO-3564,VT-ABC,AF-3234,Inspection,SEC-I69U1,10/20/2024 5:45,11/19/2024 5:03,5,32,Hydraulic leak,Seal,3,SEC-WYOUE,FALSE,FALSE,
VT-ABC-WO-1371,VT-ABC,IX-6343,Inspection,SEC-RF2HL,11/6/2024 23:59,12/10/2024 4:54,5,32,Hydraulic leak,Seal,3,GH-VVWAY,FALSE,FALSE,
VT-ABC-WO-9643,VT-ABC,SQ-1712,Inspection,CC-K1NLY,11/17/2024 13:26,12/24/2024 17:00,5,32,Hydraulic leak,Seal,3,OPS-HYGBV,FALSE,FALSE,
VT-ABC-WO-2427,VT-ABC,6E-4196,Inspection,CC-G1ETE,10/16/2024 11:31,12/2/2024 14:53,5,32,Hydraulic leak,Seal,3,MTC-Z9778,FALSE,FALSE,
VT-ABC-WO-2287,VT-ABC,IX-8464,Inspection,OPS-LRY3Z,12/27/2024 23:36,11/2/2024 22:21,5,32,Hydraulic leak,Seal,3,OPS-5TRD7,FALSE,FALSE,
VT-ABC-WO-6163,VT-ABC,AF-7180,Inspection,SEC-EPTO2,12/8/2024 1:10,11/1/2024 8:51,5,32,Hydraulic leak,Seal,3,CC-S57O8,FALSE,FALSE,
VT-ABC-WO-4502,VT-ABC,6E-3212,Inspection,SEC-M6AIQ,10/9/2024 13:03,11/24/2024 19:46,5,32,Hydraulic leak,Seal,3,CC-G8CRQ,FALSE,FALSE,
VT-ABC-WO-9560,VT-ABC,6E-1827,Inspection,OPS-O989D,10/9/2024 5:45,12/25/2024 2:55,5,32,Hydraulic leak,Seal,3,OPS-ZOKN0,FALSE,FALSE,
VT-ABC-WO-2633,VT-ABC,UK-5452,Inspection,OPS-0MXQ8,12/26/2024 1:57,12/4/2024 8:41,5,32,Hydraulic leak,Seal,3,OPS-O8H74,FALSE,FALSE,
VT-ABC-WO-5655,VT-ABC,6E-3158,Inspection,RET-IUQQK,11/6/2024 14:22,12/8/2024 3:00,5,32,Hydraulic leak,Seal,3,RET-U6G6J,FALSE,FALSE,
VT-ABC-WO-6808,VT-ABC,6E-9352,Inspection,GH-IWCLK,10/20/2024 11:01,10/11/2024 11:55,5,32,Hydraulic leak,Seal,3,RET-MRLJ8,FALSE,FALSE,
VT-ABC-WO-7041,VT-ABC,AF-4600,Inspection,GH-4G5W2,12/14/2024 9:53,12/20/2024 15:33,5,32,Hydraulic leak,Seal,3,MTC-LXNH1,FALSE,FALSE,
VT-ABC-WO-1921,VT-ABC,AI-9760,Inspection,CC-KFURT,11/28/2024 11:29,11/4/2024 20:00,5,32,Hydraulic leak,Seal,3,GH-FS2Y4,FALSE,FALSE,
VT-ABC-WO-4100,VT-ABC,BA-5247,Inspection,RET-CKVM6,10/10/2024 16:35,12/18/2024 0:56,5,32,Hydraulic leak,Seal,3,RET-ADWH6,FALSE,FALSE,
VT-ABC-WO-9890,VT-ABC,LH-5691,Inspection,SEC-1OSG2,10/14/2024 17:22,10/5/2024 0:06,5,32,Hydraulic leak,Seal,3,MTC-5VDGX,FALSE,FALSE,
VT-ABC-WO-5609,VT-ABC,SQ-935,Inspection,RET-LYAW0,10/29/2024 7:40,10/9/2024 1:27,5,32,Hydraulic leak,Seal,3,CC-ASXAT,FALSE,FALSE,
VT-ABC-WO-9696,VT-ABC,AF-6904,Inspection,CC-I9IR0,10/13/2024 11:50,12/2/2024 1:53,5,32,Hydraulic leak,Seal,3,MTC-FGMC2,FALSE,FALSE,
VT-ABC-WO-9439,VT-ABC,LH-492,Inspection,RET-3PTN1,11/6/2024 9:35,11/24/2024 18:21,5,32,Hydraulic leak,Seal,3,GH-G32BO,FALSE,FALSE,
VT-ABC-WO-2417,VT-ABC,KL-3486,Inspection,OPS-TRO2F,12/16/2024 19:17,10/15/2024 19:04,5,32,Hydraulic leak,Seal,3,MTC-X5H83,FALSE,FALSE,
VT-ABC-WO-5715,VT-ABC,BA-6017,Inspection,RET-R8GVF,10/24/2024 17:13,10/18/2024 19:37,5,32,Hydraulic leak,Seal,3,SEC-F0FFZ,FALSE,FALSE,
VT-ABC-WO-4580,VT-ABC,KL-7299,Inspection,MTC-VY354,12/2/2024 3:25,11/15/2024 13:56,5,32,Hydraulic leak,Seal,3,OPS-67XJS,FALSE,FALSE,
VT-ABC-WO-1680,VT-ABC,LH-2599,Inspection,RET-91OQ5,10/28/2024 5:11,10/6/2024 11:27,5,32,Hydraulic leak,Seal,3,RET-C8S9L,FALSE,FALSE,
VT-ABC-WO-4462,VT-ABC,AI-8327,Inspection,GH-G08AQ,11/9/2024 6:07,12/12/2024 23:40,5,32,Hydraulic leak,Seal,3,CC-94ACP,FALSE,FALSE,
VT-ABC-WO-9889,VT-ABC,AF-8958,Inspection,GH-LMBJN,10/19/2024 16:52,12/23/2024 20:50,5,32,Hydraulic leak,Seal,3,OPS-AC24X,FALSE,FALSE,
VT-ABC-WO-8260,VT-ABC,QR-4441,Inspection,RET-Q9YT3,11/28/2024 15:32,11/30/2024 9:48,5,32,Hydraulic leak,Seal,3,MTC-FFZ02,FALSE,FALSE,
VT-ABC-WO-3161,VT-ABC,IX-9249,Inspection,SEC-0UC4U,12/22/2024 3:03,10/6/2024 19:28,5,32,Hydraulic leak,Seal,3,SEC-IFNTG,FALSE,FALSE,
VT-ABC-WO-1439,VT-ABC,QR-4441,Inspection,RET-0TD6T,10/12/2024 12:42,10/14/2024 14:57,5,32,Hydraulic leak,Seal,3,CC-BF7S6,FALSE,FALSE,
VT-ABC-WO-1963,VT-ABC,SQ-5646,Inspection,CC-V1B8N,10/7/2024 5:40,10/10/2024 16:04,5,32,Hydraulic leak,Seal,3,MTC-TWGNY,FALSE,FALSE,
VT-ABC-WO-5896,VT-ABC,6E-5087,Inspection,SEC-9RMFZ,11/18/2024 19:15,12/26/2024 1:34,5,32,Hydraulic leak,Seal,3,OPS-SP8MR,FALSE,FALSE,
VT-ABC-WO-2105,VT-ABC,LH-2373,Inspection,MTC-ZC4DR,10/13/2024 19:11,12/26/2024 18:57,5,32,Hydraulic leak,Seal,3,SEC-V8I6D,FALSE,FALSE,
VT-ABC-WO-6701,VT-ABC,KL-4878,Inspection,SEC-1BR3F,11/16/2024 1:13,10/13/2024 23:01,5,32,Hydraulic leak,Seal,3,CC-P3YMI,FALSE,FALSE,
VT-ABC-WO-7177,VT-ABC,SQ-803,Inspection,RET-TWRZ5,10/31/2024 7:05,11/6/2024 1:41,5,32,Hydraulic leak,Seal,3,SEC-18IX8,FALSE,FALSE,
VT-ABC-WO-9161,VT-ABC,SQ-5065,Inspection,OPS-J0YED,11/13/2024 3:29,12/1/2024 7:32,5,32,Hydraulic leak,Seal,3,MTC-DPFNV,FALSE,FALSE,
VT-ABC-WO-4671,VT-ABC,LH-1113,Inspection,MTC-0OMCS,11/26/2024 10:56,10/23/2024 7:43,5,32,Hydraulic leak,Seal,3,CC-E2BPP,FALSE,FALSE,
VT-ABC-WO-3262,VT-ABC,6E-6616,Inspection,GH-USAF9,11/18/2024 7:14,11/26/2024 10:31,5,32,Hydraulic leak,Seal,3,OPS-HB4DE,FALSE,FALSE,
VT-ABC-WO-9632,VT-ABC,6E-1500,Inspection,RET-SHUHK,10/28/2024 4:46,12/13/2024 18:24,5,32,Hydraulic leak,Seal,3,MTC-KNHLH,FALSE,FALSE,
VT-ABC-WO-9331,VT-ABC,SQ-8555,Inspection,MTC-JSJMN,11/17/2024 15:52,11/19/2024 12:50,5,32,Hydraulic leak,Seal,3,CC-60Y5M,FALSE,FALSE,
VT-ABC-WO-3975,VT-ABC,EK-610,Inspection,MTC-FLNQE,11/19/2024 20:19,12/19/2024 9:22,5,32,Hydraulic leak,Seal,3,OPS-4BFGW,FALSE,FALSE,
VT-ABC-WO-3338,VT-ABC,AF-3244,Inspection,RET-PVYJU,12/14/2024 18:26,12/3/2024 16:14,5,32,Hydraulic leak,Seal,3,CC-2LY0R,FALSE,FALSE,
VT-ABC-WO-5988,VT-ABC,6E-4196,Inspection,MTC-939FY,10/13/2024 21:54,12/26/2024 15:14,5,32,Hydraulic leak,Seal,3,GH-55CRU,FALSE,FALSE,
VT-ABC-WO-3833,VT-ABC,LH-8819,Inspection,GH-K7AK9,10/26/2024 12:45,11/26/2024 9:41,5,32,Hydraulic leak,Seal,3,MTC-8XK34,FALSE,FALSE,
VT-ABC-WO-9279,VT-ABC,6.00E-295,Inspection,GH-V7IAC,12/23/2024 1:54,11/5/2024 22:27,5,32,Hydraulic leak,Seal,3,RET-UWEZI,FALSE,FALSE,
